,v,v_err,i,i_err,vi,vi_err,x,y,Vbin,Ibin
4654,19.088,0.01,18.489,0.009,0.599,0.0135,4696.997,3645.875,78,78
4655,18.745,0.003,18.172,0.006,0.573,0.0067,4700.537,3893.017,79,79
4656,19.25,0.004,18.641,0.009,0.609,0.0098,4700.927,3941.506,79,79
4657,17.193,0.0019,16.591,0.004,0.602,0.0044,4729.983,3153.634,48,48
4658,18.045,0.005,17.506,0.004,0.539,0.0064,4736.515,3174.082,58,58
4659,18.999,0.007,18.407,0.006,0.592,0.0092,4720.404,3460.44,78,78
4660,19.152,0.004,18.541,0.005,0.611,0.0064,4737.202,3454.069,78,78
4661,17.534,0.005,16.989,0.003,0.545,0.0058,4736.962,3492.751,48,58
4662,17.444,0.008,16.887,0.01,0.557,0.0128,4723.815,3730.841,49,49
4663,19.246,0.013,18.561,0.005,0.685,0.0139,4741.261,3059.333,78,78
4664,18.81,0.006,18.213,0.007,0.597,0.0092,4762.75,3063.198,78,78
4665,16.324,0.0053,15.625,0.0058,0.699,0.0078,4751.343,3098.79,28,28
4666,16.835,0.0067,16.159,0.0015,0.676,0.0069,4756.566,3098.24,38,38
4667,18.406,0.005,17.85,0.006,0.556,0.0078,4742.391,3110.507,68,68
4668,19.11,0.007,18.521,0.007,0.589,0.0099,4757.044,3109.401,78,78
4669,18.856,0.003,18.269,0.011,0.587,0.0114,4756.818,3118.466,78,78
4670,19.0,0.012,18.405,0.007,0.595,0.0139,4739.665,3156.313,78,78
4671,18.388,0.003,17.84,0.01,0.548,0.0104,4761.56,3717.797,69,69
4672,17.962,0.007,17.427,0.007,0.535,0.0099,4743.0,3754.008,59,59
4673,19.262,0.005,18.637,0.011,0.625,0.0121,4766.448,3128.687,78,78
4674,19.004,0.004,18.406,0.005,0.598,0.0064,4785.044,3202.052,78,78
4675,19.117,0.005,18.521,0.007,0.596,0.0086,4771.513,3360.324,78,78
4676,17.876,0.008,17.34,0.002,0.536,0.0082,4782.354,3394.466,58,58
4677,18.144,0.005,17.606,0.006,0.538,0.0078,4778.864,3460.683,68,68
4678,17.466,0.001,16.913,0.003,0.553,0.0032,4769.981,3572.048,49,49
4679,17.293,0.008,16.718,0.005,0.575,0.0094,4774.002,3597.217,49,49
4680,17.563,0.006,17.009,0.004,0.554,0.0072,4779.272,3597.524,59,59
4681,19.036,0.012,18.441,0.01,0.595,0.0156,4781.942,3754.5,79,79
4682,18.885,0.012,18.308,0.009,0.577,0.015,4770.228,3782.71,79,79
4683,18.967,0.006,18.386,0.014,0.581,0.0152,4776.41,3873.32,79,79
4684,17.834,0.006,17.303,0.004,0.531,0.0072,4773.261,3896.07,59,59
4685,19.033,0.002,18.433,0.001,0.6,0.0022,4786.937,3902.519,79,79
4686,18.937,0.004,18.352,0.004,0.585,0.0057,4769.874,3915.829,79,79
4687,17.302,0.006,16.738,0.008,0.564,0.01,4806.167,2988.695,48,48
4688,18.528,0.009,17.973,0.005,0.555,0.0103,4807.928,2990.234,68,68
4689,18.787,0.005,18.216,0.006,0.571,0.0078,4811.611,3080.108,78,78
4690,18.301,0.007,17.749,0.006,0.552,0.0092,4799.004,3206.294,68,68
4691,19.095,0.009,18.484,0.006,0.611,0.0108,4806.472,3224.829,78,78
4692,18.362,0.005,17.814,0.003,0.548,0.0058,4812.682,3336.954,68,68
4693,17.85,0.003,17.316,0.001,0.534,0.0032,4804.107,3377.443,58,58
4694,18.245,0.006,17.701,0.004,0.544,0.0072,4798.564,3416.884,68,68
4695,17.955,0.006,17.415,0.009,0.54,0.0108,4810.584,3853.501,59,59
4696,18.305,0.003,17.758,0.006,0.547,0.0067,4804.239,3875.302,69,69
4697,18.172,0.008,17.574,0.005,0.598,0.0094,4836.917,3035.515,68,68
4698,18.8,0.007,18.224,0.005,0.576,0.0086,4814.965,3449.343,79,79
4699,18.414,0.005,17.858,0.007,0.556,0.0086,4836.407,3496.686,69,69
4700,17.317,0.004,16.745,0.009,0.572,0.0098,4820.412,3710.844,49,49
4701,18.09,0.006,17.527,0.004,0.563,0.0072,4835.657,3782.369,59,69
4702,17.854,0.004,17.32,0.005,0.534,0.0064,4816.667,3859.124,59,59
4703,18.342,0.002,17.778,0.007,0.564,0.0073,4856.1,3022.124,69,69
4704,18.993,0.006,18.397,0.007,0.596,0.0092,4839.1,3163.132,79,79
4705,18.629,0.004,18.058,0.005,0.571,0.0064,4845.794,3260.793,69,69
4706,18.022,0.003,17.493,0.005,0.529,0.0058,4853.477,3285.6,59,59
4707,18.726,0.008,18.097,0.003,0.629,0.0085,4855.717,3340.261,79,69
4708,18.624,0.005,18.06,0.003,0.564,0.0058,4844.424,3502.056,69,69
4709,15.64,0.0038,14.908,0.0041,0.732,0.0056,4854.084,3677.325,9,9
4710,19.012,0.004,18.415,0.003,0.597,0.005,4847.638,3777.745,79,79
4711,17.844,0.009,17.313,0.008,0.531,0.012,4886.33,3002.198,59,59
4712,17.755,0.005,17.209,0.004,0.546,0.0064,4870.132,3158.931,59,59
4713,19.057,0.01,18.461,0.005,0.596,0.0112,4884.668,3242.155,79,79
4714,18.938,0.004,18.334,0.003,0.604,0.005,4883.483,3294.676,79,79
4715,18.909,0.008,18.319,0.007,0.59,0.0106,4864.766,3342.025,79,79
4716,18.381,0.003,17.829,0.006,0.552,0.0067,4884.001,3364.579,69,69
4717,18.812,0.004,18.236,0.003,0.576,0.005,4882.624,3665.628,79,79
4718,17.872,0.008,17.329,0.001,0.543,0.0081,4896.49,3089.471,59,59
4719,19.017,0.01,18.417,0.012,0.6,0.0156,4909.184,3174.613,79,79
4720,17.726,0.006,17.192,0.006,0.534,0.0085,4901.036,3252.447,59,59
4721,19.236,0.009,18.625,0.009,0.611,0.0127,4907.964,3651.661,79,79
4722,16.233,0.005,15.523,0.0055,0.71,0.0074,4892.562,3797.883,30,30
4723,18.177,0.008,17.627,0.0,0.55,0.008,4923.973,2995.793,69,69
4724,17.58,0.008,17.04,0.004,0.54,0.0089,4925.111,3015.034,59,59
4725,18.295,0.004,17.746,0.008,0.549,0.0089,4926.091,3034.058,69,69
4726,17.322,0.009,16.764,0.007,0.558,0.0114,4922.066,3211.684,49,49
4727,18.698,0.007,18.128,0.003,0.57,0.0076,4927.351,3318.02,69,79
4728,19.276,0.005,18.656,0.006,0.62,0.0078,4927.07,3348.279,79,79
4729,18.827,0.004,18.246,0.005,0.581,0.0064,4935.827,3554.888,79,79
4730,17.606,0.004,17.063,0.005,0.543,0.0064,4962.923,3337.902,59,59
4731,17.52,0.01,16.972,0.009,0.548,0.0135,4962.224,3461.369,49,59
4732,18.254,0.005,17.709,0.004,0.545,0.0064,4970.751,3258.865,69,69
4733,18.953,0.012,18.362,0.009,0.591,0.015,4969.034,3300.654,79,79
4734,18.048,0.005,17.508,0.005,0.54,0.0071,4976.351,3478.429,59,59
4735,18.538,0.006,17.981,0.005,0.557,0.0078,4977.308,3630.833,70,70
4736,18.756,0.01,18.184,0.007,0.572,0.0122,4965.245,3680.707,80,80
4737,18.458,0.008,17.907,0.005,0.551,0.0094,4967.051,3782.373,70,70
4738,19.278,0.008,18.658,0.012,0.62,0.0144,4986.439,3950.656,80,80
4739,18.843,0.007,18.274,0.01,0.569,0.0122,4984.396,3986.017,80,80
4740,19.203,0.007,18.588,0.008,0.615,0.0106,5004.568,3009.25,79,79
4741,17.332,0.015,16.761,0.009,0.571,0.0175,5012.921,3030.588,49,49
4742,18.234,0.005,17.685,0.007,0.549,0.0086,4997.866,3377.515,69,69
4743,19.159,0.013,18.551,0.006,0.608,0.0143,5011.77,3414.13,80,80
4744,17.495,0.008,16.946,0.006,0.549,0.01,5007.683,3576.646,50,60
4745,16.901,0.0016,16.225,0.004,0.676,0.0043,4992.311,3776.102,40,40
4746,17.924,0.007,17.391,0.006,0.533,0.0092,4992.745,3829.912,60,60
4747,18.452,0.003,17.839,0.006,0.613,0.0067,5033.706,3157.067,69,69
4748,17.968,0.007,17.428,0.006,0.54,0.0092,5013.922,3367.966,59,59
4749,18.557,0.009,17.995,0.012,0.562,0.015,5027.081,3382.387,70,70
4750,19.134,0.018,18.524,0.021,0.61,0.0277,5028.898,3443.823,80,80
4751,18.118,0.002,17.586,0.003,0.532,0.0036,5021.424,3734.603,60,70
4752,18.2,0.004,17.663,0.003,0.537,0.005,5013.907,3802.556,70,70
4753,19.111,0.014,18.516,0.003,0.595,0.0143,5035.061,3897.796,80,80
4754,18.982,0.01,18.391,0.005,0.591,0.0112,5025.652,3945.36,80,80
4755,18.497,0.007,17.939,0.005,0.558,0.0086,5052.6,3107.941,70,70
4756,17.653,0.0,17.124,0.014,0.529,0.014,5058.274,3144.745,60,60
4757,19.025,0.017,18.427,0.012,0.598,0.0208,5038.342,3312.564,80,80
4758,18.709,0.015,18.142,0.03,0.567,0.0335,5055.393,3407.983,80,80
4759,19.106,0.008,18.503,0.006,0.603,0.01,5044.961,3847.297,80,80
4760,19.088,0.014,18.491,0.01,0.597,0.0172,5055.625,3907.662,80,80
4761,18.432,0.008,17.884,0.018,0.548,0.0197,5059.512,3935.455,70,70
4762,19.024,0.012,18.441,0.006,0.583,0.0134,5043.35,3956.614,80,80
4763,17.807,0.0,17.277,0.012,0.53,0.012,5066.764,3073.176,60,60
4764,19.09,0.004,18.479,0.015,0.611,0.0155,5084.531,3242.21,80,80
4765,17.619,0.007,17.09,0.01,0.529,0.0122,5063.5,3578.845,60,60
4766,17.917,0.004,17.379,0.0028,0.538,0.0049,5063.777,3597.116,60,60
4767,18.805,0.007,18.23,0.015,0.575,0.0166,5067.12,3710.407,80,80
4768,17.724,0.004,17.196,0.008,0.528,0.0089,5072.634,3840.337,60,60
4769,18.902,0.009,18.334,0.01,0.568,0.0135,5078.197,3941.562,80,80
4770,19.174,0.012,18.568,0.027,0.606,0.0295,5101.857,3165.25,80,80
4771,19.134,0.003,18.533,0.02,0.601,0.0202,5107.695,3295.507,80,80
4772,17.764,0.023,17.232,0.012,0.532,0.0259,5107.938,3388.995,60,60
4773,18.132,0.005,17.587,0.025,0.545,0.0255,5108.239,3405.817,70,70
4774,18.712,0.001,18.091,0.014,0.621,0.014,5101.941,3766.998,80,70
4775,17.842,0.0025,17.309,0.0027,0.533,0.0037,5116.718,3224.1,60,60
4776,18.188,0.02,17.649,0.019,0.539,0.0276,5123.89,3395.076,70,70
4777,18.736,0.021,18.174,0.018,0.562,0.0277,5133.956,3447.451,80,80
4778,18.252,0.003,17.707,0.022,0.545,0.0222,5115.67,3500.642,70,70
4779,18.782,0.008,18.219,0.025,0.563,0.0262,5124.235,3618.475,80,80
4780,19.062,0.015,18.465,0.032,0.597,0.0353,5121.207,3720.602,80,80
4781,18.812,0.016,18.25,0.018,0.562,0.0241,5118.236,3763.704,80,80
4782,18.632,0.0036,18.061,0.0039,0.571,0.0053,5139.925,3070.232,70,70
4783,19.086,0.0044,18.464,0.0047,0.622,0.0064,5157.234,3374.963,80,80
4784,18.909,0.0041,18.32,0.0044,0.589,0.006,5139.202,3413.554,80,80
4785,18.507,0.0034,17.95,0.0037,0.557,0.005,5145.464,3449.654,70,70
4786,19.267,0.004,18.637,0.005,0.63,0.0064,5145.587,3506.782,80,80
4787,18.784,0.031,18.201,0.012,0.583,0.0332,5161.089,3634.027,80,80
4788,18.628,0.002,18.066,0.016,0.562,0.0161,5160.209,3740.121,70,70
4789,18.887,0.0041,18.293,0.0043,0.594,0.0059,5175.062,2989.367,80,80
4790,19.184,0.0046,18.569,0.0049,0.615,0.0067,5164.99,3296.407,80,80
4791,18.88,0.004,18.231,0.0042,0.649,0.0058,5163.535,3560.587,80,80
4792,17.38,0.02,16.828,0.03,0.552,0.0361,5173.547,3760.313,50,50
4793,17.798,0.0024,17.26,0.0027,0.538,0.0036,5173.609,3816.391,60,60
4794,18.382,0.0032,17.827,0.0035,0.555,0.0047,5188.305,3212.942,70,70
4795,18.825,0.0039,18.245,0.0042,0.58,0.0058,5207.529,3369.193,80,80
4796,18.981,0.0042,18.396,0.0045,0.585,0.0062,5230.485,3497.484,80,80
4797,19.016,0.0043,18.42,0.0046,0.596,0.0062,5215.148,3620.641,80,80
4798,18.242,0.003,17.7,0.0033,0.542,0.0044,5213.136,3835.548,70,70
4799,17.579,0.0022,17.047,0.0024,0.532,0.0033,5231.11,3883.094,60,60
4800,18.722,0.0037,18.149,0.004,0.573,0.0055,5251.48,3733.403,80,80
4801,18.026,0.0027,17.498,0.003,0.528,0.004,5275.827,3947.595,60,60
4802,18.987,0.0044,18.392,0.0047,0.595,0.0065,957.452,4019.643,80,80
4803,17.826,0.0026,17.251,0.0028,0.575,0.0038,972.425,4067.264,60,60
4804,18.073,0.0029,17.525,0.0032,0.548,0.0043,974.093,4154.453,60,70
4805,18.857,0.0042,18.241,0.0044,0.616,0.0061,993.061,4019.35,80,80
4806,18.992,0.0044,18.392,0.0047,0.6,0.0065,1011.093,4104.119,80,80
4807,17.336,0.0021,16.758,0.0022,0.578,0.003,1018.508,3990.076,50,50
4808,19.113,0.0047,18.485,0.0049,0.628,0.0068,1027.933,4036.717,80,80
4809,19.168,0.0048,18.556,0.0051,0.612,0.007,1017.688,4147.606,80,80
4810,16.125,0.005,15.442,0.0055,0.683,0.0075,1056.22,4033.354,20,30
4811,18.088,0.008,17.542,0.012,0.546,0.0144,1041.748,4040.179,60,70
4812,18.623,0.0037,18.033,0.004,0.59,0.0055,1047.313,4296.252,70,70
4813,18.573,0.0036,17.998,0.0039,0.575,0.0053,1057.935,4537.249,70,70
4814,17.942,0.011,17.405,0.007,0.537,0.013,1071.931,3995.382,60,60
4815,18.764,0.001,18.107,0.004,0.657,0.0041,1064.087,4122.013,80,80
4816,18.671,0.01,18.096,0.006,0.575,0.0117,1076.746,4219.929,70,70
4817,17.834,0.0026,17.283,0.0028,0.551,0.0038,1076.353,4391.732,60,60
4818,18.97,0.0044,18.373,0.0046,0.597,0.0064,1079.537,4707.563,80,80
4819,18.422,0.008,17.84,0.022,0.582,0.0234,1110.803,4088.456,70,70
4820,19.176,0.0048,18.554,0.005,0.622,0.0069,1102.53,4859.835,80,80
4821,18.616,0.023,18.047,0.005,0.569,0.0235,1117.212,4031.639,70,70
4822,17.527,0.0023,16.97,0.0024,0.557,0.0033,1128.191,4161.491,50,60
4823,17.769,0.0025,17.226,0.009,0.543,0.0093,1133.645,4217.09,60,60
4824,16.994,0.005,16.314,0.012,0.68,0.013,1120.512,4250.916,50,40
4825,17.67,0.008,17.126,0.016,0.544,0.0179,1135.652,4314.299,60,60
4826,18.352,0.005,17.796,0.0036,0.556,0.0061,1135.756,4421.934,70,70
4827,18.397,0.0033,17.832,0.0036,0.565,0.0049,1123.899,4712.277,70,70
4828,18.635,0.0037,18.06,0.004,0.575,0.0055,1117.432,4925.334,70,70
4829,18.536,0.014,17.968,0.009,0.568,0.0166,1139.018,4050.41,70,70
4830,18.972,0.002,18.386,0.018,0.586,0.0181,1140.409,4385.173,80,80
4831,18.549,0.011,17.981,0.008,0.568,0.0136,1153.211,4383.073,70,70
4832,19.038,0.011,18.435,0.026,0.603,0.0282,1152.657,4758.595,80,80
4833,17.085,0.014,16.438,0.019,0.647,0.0236,1146.447,4820.348,50,50
4834,18.017,0.0028,17.476,0.0031,0.541,0.0041,1152.076,4927.727,60,60
4835,18.665,0.0038,18.097,0.0041,0.568,0.0055,1160.235,4926.532,70,70
4836,18.728,0.007,18.147,0.005,0.581,0.0086,1169.611,4012.784,80,80
4837,18.387,0.004,17.825,0.013,0.562,0.0136,1170.526,3994.301,70,70
4838,16.764,0.0067,16.085,0.005,0.679,0.0084,1164.145,4118.357,40,40
4839,18.103,0.016,17.558,0.008,0.545,0.0179,1170.242,4416.698,60,70
4840,18.456,0.009,17.886,0.0,0.57,0.009,1170.681,4429.265,70,70
4841,18.082,0.018,17.532,0.01,0.55,0.0206,1176.678,4487.425,60,70
4842,16.258,0.0053,15.542,0.0058,0.716,0.0078,1186.053,4623.926,30,30
4843,19.124,0.003,18.522,0.032,0.602,0.0321,1182.891,4832.775,80,80
4844,18.072,0.005,17.528,0.01,0.544,0.0112,1178.212,4913.516,60,70
4845,17.955,0.002,17.409,0.014,0.546,0.0141,1204.167,4016.542,60,59
4846,18.152,0.003,17.607,0.01,0.545,0.0104,1189.28,4310.388,70,70
4847,18.128,0.009,17.523,0.007,0.605,0.0114,1208.995,4330.208,60,70
4848,17.649,0.006,17.104,0.009,0.545,0.0108,1204.455,4479.651,60,60
4849,18.432,0.02,17.876,0.023,0.556,0.0305,1190.879,4817.005,70,70
4850,19.235,0.011,18.609,0.008,0.626,0.0136,1226.277,4008.932,79,79
4851,18.78,0.003,18.202,0.005,0.578,0.0058,1226.965,4201.373,80,80
4852,18.885,0.011,18.28,0.011,0.605,0.0156,1226.825,4445.258,80,80
4853,18.45,0.006,17.897,0.007,0.553,0.0092,1223.616,4712.318,70,70
4854,18.238,0.015,17.69,0.005,0.548,0.0158,1220.758,4886.607,70,70
4855,16.278,0.0053,15.577,0.0058,0.701,0.0079,1215.836,4904.578,30,30
4856,18.37,0.008,17.804,0.01,0.566,0.0128,1240.868,4263.49,70,70
4857,17.389,0.003,16.818,0.003,0.571,0.0042,1258.552,4400.655,50,50
4858,17.658,0.004,17.119,0.003,0.539,0.005,1244.704,4579.271,60,60
4859,17.822,0.004,17.296,0.006,0.526,0.0072,1246.197,4603.63,60,60
4860,18.821,0.002,18.242,0.013,0.579,0.0132,1251.415,4820.495,80,80
4861,18.717,0.009,18.143,0.007,0.574,0.0114,1282.739,4038.931,79,79
4862,18.451,0.008,17.882,0.006,0.569,0.01,1276.353,4130.164,69,69
4863,18.909,0.009,18.289,0.011,0.62,0.0142,1267.145,4557.825,80,80
4864,19.256,0.006,18.637,0.015,0.619,0.0162,1265.029,4606.799,80,80
4865,18.786,0.009,18.203,0.002,0.583,0.0092,1267.421,4594.348,80,80
4866,16.647,0.0064,15.956,0.007,0.691,0.0095,1295.854,4076.004,39,39
4867,18.3,0.001,17.748,0.008,0.552,0.0081,1305.077,4064.201,69,69
4868,18.125,0.003,17.579,0.012,0.546,0.0124,1306.569,4185.277,60,70
4869,16.624,0.0063,15.915,0.0069,0.709,0.0093,1291.861,4201.611,40,40
4870,19.196,0.014,18.585,0.021,0.611,0.0252,1302.633,4572.798,80,80
4871,17.959,0.008,17.385,0.008,0.574,0.0113,1320.11,4171.805,59,59
4872,17.425,0.005,16.861,0.009,0.564,0.0103,1327.463,4193.464,49,49
4873,18.996,0.01,18.397,0.019,0.599,0.0215,1313.563,4257.221,80,80
4874,18.727,0.003,18.161,0.011,0.566,0.0114,1316.468,4268.579,80,80
4875,18.028,0.007,17.482,0.006,0.546,0.0092,1321.577,4365.303,60,60
4876,17.761,0.008,17.239,0.007,0.522,0.0106,1355.802,4057.631,59,59
4877,17.979,0.002,17.44,0.007,0.539,0.0073,1340.517,4149.871,59,59
4878,19.214,0.006,18.591,0.01,0.623,0.0117,1355.761,4156.66,79,79
4879,18.789,0.011,18.187,0.013,0.602,0.017,1343.887,4200.597,79,79
4880,18.852,0.004,18.256,0.005,0.596,0.0064,1340.006,4240.527,80,80
4881,18.9,0.005,18.306,0.014,0.594,0.0149,1361.029,4282.782,80,80
4882,18.17,0.001,17.575,0.008,0.595,0.0081,1358.464,4305.005,70,70
4883,15.504,0.0038,14.762,0.004,0.742,0.0055,1346.888,4478.752,10,10
4884,17.39,0.006,16.831,0.01,0.559,0.0117,1359.291,4482.343,50,50
4885,18.82,0.011,18.245,0.006,0.575,0.0125,1355.924,4728.03,80,80
4886,19.226,0.008,18.601,0.007,0.625,0.0106,1366.589,4127.755,79,79
4887,18.863,0.006,18.266,0.011,0.597,0.0125,1387.071,4212.381,79,79
4888,15.517,0.0038,14.778,0.004,0.739,0.0055,1372.99,4590.014,10,10
4889,18.238,0.006,17.727,0.016,0.511,0.0171,1372.248,4801.517,70,70
4890,18.389,0.007,17.851,0.016,0.538,0.0175,1367.049,4856.707,70,70
4891,19.129,0.005,18.51,0.013,0.619,0.0139,1380.194,4976.965,80,80
4892,16.571,0.0062,15.864,0.0067,0.707,0.0091,1396.623,4128.495,39,29
4893,18.379,0.005,17.828,0.009,0.551,0.0103,1397.274,4146.95,69,69
4894,18.719,0.006,18.131,0.011,0.588,0.0125,1404.629,4293.255,79,79
4895,18.947,0.006,18.357,0.006,0.59,0.0085,1398.119,4492.237,80,80
4896,18.825,0.009,18.243,0.004,0.582,0.0098,1389.153,4635.045,80,80
4897,18.756,0.008,18.174,0.008,0.582,0.0113,1390.574,4619.145,80,80
4898,18.887,0.013,18.296,0.012,0.591,0.0177,1408.973,4761.504,80,80
4899,18.769,0.009,18.145,0.007,0.624,0.0114,1390.059,4855.348,80,80
4900,18.335,0.006,17.78,0.007,0.555,0.0092,1388.1,4980.026,70,70
4901,16.905,0.0017,16.246,0.004,0.659,0.0043,1434.862,4156.741,39,39
4902,18.628,0.006,18.054,0.007,0.574,0.0092,1435.678,4173.667,69,69
4903,18.808,0.006,18.219,0.012,0.589,0.0134,1430.765,4363.241,80,80
4904,18.689,0.011,18.113,0.01,0.576,0.0149,1437.666,4639.162,70,80
4905,17.701,0.005,17.163,0.009,0.538,0.0103,1433.208,4757.191,60,60
4906,19.156,0.014,18.551,0.008,0.605,0.0161,1436.49,4773.178,80,80
4907,18.981,0.002,18.392,0.011,0.589,0.0112,1431.545,4849.786,80,80
4908,19.025,0.006,18.419,0.007,0.606,0.0092,1438.453,4039.018,79,79
4909,19.05,0.005,18.448,0.011,0.602,0.0121,1439.709,4147.69,79,79
4910,19.049,0.008,18.444,0.006,0.605,0.01,1446.737,4231.477,79,79
4911,17.989,0.002,17.442,0.009,0.547,0.0092,1448.642,4421.874,60,60
4912,18.068,0.004,17.529,0.018,0.539,0.0184,1446.304,4810.025,60,70
4913,18.21,0.006,17.614,0.012,0.596,0.0134,1444.683,4894.116,70,70
4914,19.223,0.012,18.608,0.009,0.615,0.015,1479.52,4068.697,78,78
4915,17.94,0.004,17.399,0.008,0.541,0.0089,1462.989,4306.47,59,59
4916,18.752,0.004,18.181,0.01,0.571,0.0108,1484.168,4392.16,79,79
4917,18.744,0.007,18.165,0.008,0.579,0.0106,1481.481,4629.11,80,80
4918,19.269,0.008,18.64,0.004,0.629,0.0089,1507.881,4070.807,78,78
4919,19.188,0.01,18.571,0.016,0.617,0.0189,1492.923,4625.904,80,80
4920,17.652,0.004,17.116,0.006,0.536,0.0072,1503.597,4678.149,60,60
4921,18.263,0.005,17.705,0.007,0.558,0.0086,1518.818,4113.474,68,68
4922,19.237,0.008,18.537,0.009,0.7,0.012,1537.185,4210.576,79,79
4923,18.527,0.008,17.906,0.01,0.621,0.0128,1517.871,4985.961,70,70
4924,19.144,0.009,18.522,0.002,0.622,0.0092,1559.983,4034.335,78,78
4925,18.728,0.012,18.142,0.022,0.586,0.0251,1543.469,4136.991,78,78
4926,18.954,0.008,18.35,0.01,0.604,0.0128,1553.496,4132.458,78,78
4927,17.428,0.003,16.877,0.007,0.551,0.0076,1539.52,4331.521,49,49
4928,19.019,0.002,18.418,0.008,0.601,0.0082,1553.468,4333.611,79,79
4929,18.679,0.009,18.106,0.011,0.573,0.0142,1559.862,4403.194,69,79
4930,18.77,0.008,18.195,0.013,0.575,0.0153,1540.457,4496.848,80,80
4931,19.064,0.006,18.453,0.004,0.611,0.0072,1565.318,4093.442,78,78
4932,18.014,0.002,17.467,0.008,0.547,0.0082,1566.851,4119.327,58,58
4933,18.164,0.003,17.684,0.007,0.48,0.0076,1570.091,4256.745,69,69
4934,18.227,0.004,17.634,0.013,0.593,0.0136,1582.861,4771.381,70,70
4935,19.248,0.009,18.628,0.017,0.62,0.0192,1587.901,4830.239,80,80
4936,18.37,0.005,17.817,0.009,0.553,0.0103,1600.572,4025.1,68,68
4937,17.646,0.005,17.101,0.006,0.545,0.0078,1598.008,4081.062,58,58
4938,18.871,0.009,18.269,0.008,0.602,0.012,1607.602,4235.324,78,78
4939,17.144,0.008,16.523,0.006,0.621,0.01,1594.06,4355.574,49,49
4940,17.657,0.011,17.129,0.018,0.528,0.0211,1610.169,4886.865,60,60
4941,17.61,0.021,17.073,0.013,0.537,0.0247,1612.256,4884.727,60,60
4942,18.021,0.002,17.481,0.004,0.54,0.0045,1633.789,4053.893,58,58
4943,19.193,0.004,18.576,0.007,0.617,0.0081,1658.073,4036.795,78,78
4944,18.378,0.014,17.81,0.007,0.568,0.0157,1639.123,4050.7,68,68
4945,18.82,0.004,18.236,0.007,0.584,0.0081,1642.185,4231.528,78,78
4946,17.769,0.008,17.224,0.005,0.545,0.0094,1657.25,4330.057,59,59
4947,18.958,0.007,18.355,0.006,0.603,0.0092,1654.997,4346.763,79,79
4948,18.783,0.005,18.204,0.009,0.579,0.0103,1660.467,4370.309,79,79
4949,18.045,0.004,17.502,0.007,0.543,0.0081,1638.66,4390.406,59,59
4950,18.565,0.009,17.996,0.009,0.569,0.0127,1660.802,4753.596,70,70
4951,19.211,0.004,18.539,0.005,0.672,0.0064,1675.387,4153.26,78,78
4952,18.868,0.001,18.278,0.01,0.59,0.01,1670.722,4188.972,78,78
4953,18.143,0.005,17.596,0.006,0.547,0.0078,1675.275,4228.474,68,68
4954,17.042,0.004,16.408,0.002,0.634,0.0045,1669.697,4582.649,49,49
4955,18.302,0.007,17.75,0.007,0.552,0.0099,1671.376,4629.133,70,70
4956,19.014,0.005,18.417,0.008,0.597,0.0094,1667.836,4921.81,80,80
4957,18.981,0.006,18.38,0.005,0.601,0.0078,1705.138,3989.902,77,77
4958,17.53,0.004,16.981,0.007,0.549,0.0081,1709.767,4001.19,47,57
4959,18.519,0.003,17.951,0.003,0.568,0.0042,1699.561,4041.655,68,68
4960,18.316,0.002,17.762,0.008,0.554,0.0082,1700.371,4172.578,68,68
4961,18.472,0.005,17.897,0.012,0.575,0.013,1699.495,4284.654,68,68
4962,18.485,0.012,17.92,0.003,0.565,0.0124,1709.934,4283.583,68,68
4963,19.166,0.006,18.526,0.007,0.64,0.0092,1706.797,4345.071,79,78
4964,18.262,0.006,17.71,0.006,0.552,0.0085,1711.357,4358.222,69,69
4965,19.22,0.01,18.596,0.006,0.624,0.0117,1703.792,4387.59,79,79
4966,18.794,0.007,18.21,0.015,0.584,0.0166,1708.674,4418.106,79,79
4967,18.563,0.004,18.001,0.01,0.562,0.0108,1702.194,4488.839,69,69
4968,18.525,0.006,17.964,0.013,0.561,0.0143,1702.461,4680.928,70,70
4969,18.629,0.005,18.061,0.005,0.568,0.0071,1696.834,4804.574,70,70
4970,18.553,0.012,17.981,0.007,0.572,0.0139,1701.484,4790.875,70,70
4971,18.497,0.004,17.934,0.007,0.563,0.0081,1709.445,4794.862,70,70
4972,18.285,0.01,17.738,0.008,0.547,0.0128,1694.086,4957.062,70,70
4973,18.479,0.004,17.914,0.009,0.565,0.0098,1733.888,4114.555,68,68
4974,19.003,0.004,18.406,0.01,0.597,0.0108,1717.81,4306.917,78,78
4975,18.499,0.004,17.932,0.005,0.567,0.0064,1734.823,4594.874,69,69
4976,16.359,0.0055,15.656,0.006,0.703,0.0082,1725.445,4614.771,29,29
4977,18.548,0.003,17.981,0.005,0.567,0.0058,1718.168,4651.719,70,70
4978,19.126,0.007,18.474,0.006,0.652,0.0092,1735.69,4638.644,80,79
4979,18.546,0.007,17.983,0.004,0.563,0.0081,1726.007,4918.939,70,70
4980,19.044,0.003,18.449,0.008,0.595,0.0085,1755.741,4311.208,78,78
4981,19.232,0.006,18.622,0.005,0.61,0.0078,1749.713,4831.424,80,80
4982,18.919,0.009,18.334,0.012,0.585,0.015,1766.806,4035.837,77,77
4983,18.122,0.003,17.57,0.005,0.552,0.0058,1768.584,4018.334,57,67
4984,18.344,0.006,17.785,0.007,0.559,0.0092,1769.239,4061.435,67,67
